network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,protocol_type_TCP,protocol_type_UDP,encryption_used_DES,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
-0.7280909096545384,-1.0352417342263844,0.773397753190621,1.9283589152329206,-0.500779475267592,-0.41998901581553155,True,False,True,False,False,False,False
-0.4709942384692251,1.5119977960411666,-0.4577736476317461,-1.4086725354835203,1.4335801260394252,2.38101465120036,True,False,True,True,False,False,False
1.0615035662432304,0.49310198393414617,0.6225956631360887,-0.6993035301411552,0.4664003253859165,-0.41998901581553155,True,False,False,True,False,False,False
0.3406246646844108,1.0025498899876564,-0.5429109884805204,1.145991963539034,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,True
-1.7816831503943515,-1.5446896402798946,0.34317527032873757,-0.3836262535568755,-0.500779475267592,-0.41998901581553155,True,False,False,True,False,False,False
0.3204602198855627,-1.0352417342263844,-0.4262454572152656,-0.6301069729079185,-0.500779475267592,2.38101465120036,True,False,False,True,False,False,False
-0.39537757047354477,0.49310198393414617,-0.47949071995393827,0.7619209514142591,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
-0.6877620200568422,0.49310198393414617,0.6121263252538608,3.045149543780154,0.4664003253859165,-0.41998901581553155,True,False,False,False,True,False,False
0.6128446694688602,1.0025498899876564,-0.8720535040121167,-0.0081789575033903,-0.500779475267592,2.38101465120036,True,False,False,False,True,False,False
1.0362980102446702,-0.016345922119364028,1.6712272841010007,0.7592798661408268,0.4664003253859165,2.38101465120036,True,False,True,True,False,False,False
0.9354757862504297,-0.5257938281728742,-0.2850744103177647,1.593454280001885,-0.500779475267592,-0.41998901581553155,True,False,True,False,True,False,False
-0.849077578447627,-1.0352417342263844,0.0202148325050543,-0.8866988539393779,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-0.31471979127815236,-0.016345922119364028,-0.4793763323860681,-0.6440492683922006,-0.500779475267592,-0.41998901581553155,True,False,True,False,False,False,False
0.3305424422849868,0.49310198393414617,0.047981241089611944,1.5325335294509206,-0.500779475267592,-0.41998901581553155,False,True,True,False,True,False,False
0.980845787047838,-1.5446896402798946,0.25065447637831795,-0.40594480757991336,0.4664003253859165,-0.41998901581553155,False,True,False,True,False,False,False
-0.4861175720683612,2.5308936081481868,1.0554298860662976,-0.5399606910300195,0.4664003253859165,-0.41998901581553155,True,False,True,False,False,False,False
-0.19373312248506377,0.49310198393414617,0.9518543713009331,-1.6443307720918312,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-1.1212975832320764,2.0214457020946766,-0.5574469959518737,1.017492475276889,0.4664003253859165,-0.41998901581553155,True,False,False,True,False,False,False
-1.2120375848268927,1.0025498899876564,-0.03478821721471525,1.1791019786678985,-0.500779475267592,-0.41998901581553155,False,True,False,False,False,False,False
0.8144891174573411,-0.5257938281728742,0.5348363496347233,0.694684518377721,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,True,False
1.3639702382259518,1.0025498899876564,0.4644846016018854,-1.1038232918670197,0.4664003253859165,2.38101465120036,False,False,False,False,False,False,False
-0.07778756489168721,0.49310198393414617,1.2458411732912666,0.592444317735251,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
1.006051343046398,1.0025498899876564,0.8061076588114833,-0.7426463320583324,2.400759926692934,-0.41998901581553155,True,False,True,False,False,False,False
0.36078910948325893,3.040341514201697,0.2791091703512318,-0.94194736219375,-0.500779475267592,-0.41998901581553155,True,False,True,False,False,False,False
-0.65751535285857,-1.5446896402798946,0.39749240392820545,0.43640371021908103,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
0.36078910948325893,1.0025498899876564,0.6676867895458319,-0.7108954875749424,-1.4679592759211006,-0.41998901581553155,True,False,False,True,False,False,False
1.5454502414155846,-0.5257938281728742,0.8427406679013516,1.6697191003417973,-1.4679592759211006,-0.41998901581553155,True,False,False,False,False,False,True
-0.04249978649370304,-0.016345922119364028,-0.5655646088172955,-0.38085090406099936,-0.500779475267592,-0.41998901581553155,True,False,False,True,False,False,False
1.5706557974141448,1.5119977960411666,0.5405701055293057,1.8083817179737942,0.4664003253859165,-0.41998901581553155,False,True,True,False,False,False,False
-2.2000953799704495,1.0025498899876564,2.0231978469601133,1.0226226887029308,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
0.8245713398567652,-0.5257938281728742,-0.7381497267238156,-1.2743881323308512,-1.4679592759211006,-0.41998901581553155,True,False,False,False,False,False,False
0.08352799349909758,0.49310198393414617,-0.9576319680294261,0.026504884037345917,-0.500779475267592,-0.41998901581553155,True,False,True,True,False,False,False
-0.30463756887872834,0.49310198393414617,-0.9314776358440349,0.08644087877256958,-0.500779475267592,-0.41998901581553155,False,True,True,False,False,False,False
0.0885691046988096,1.5119977960411666,-0.7594669716788996,0.6540256614675077,-1.4679592759211006,-0.41998901581553155,False,True,False,False,False,False,False
-2.0085331543813925,-0.5257938281728742,1.5584418919252052,-0.6957315263477231,0.4664003253859165,-0.41998901581553155,True,False,False,True,False,False,False
-0.22397978968333593,0.49310198393414617,-0.87000626526902,-1.2506689420761388,0.4664003253859165,-0.41998901581553155,True,False,True,False,True,False,False
0.3557479982835469,0.49310198393414617,0.39243361363295,0.8493986968592006,0.4664003253859165,2.38101465120036,True,False,True,False,False,False,False
1.4849569070190405,1.0025498899876564,1.0444037544505231,-0.8561819425022624,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-0.5264464616660574,1.0025498899876564,1.127890732784802,1.5770896854843237,-1.4679592759211006,-0.41998901581553155,True,False,False,False,False,False,False
-0.8188309112493548,-1.0352417342263844,-0.4595385505993597,-0.03303367526359547,-0.500779475267592,-0.41998901581553155,False,True,False,True,False,False,False
-0.5113231280669214,-0.5257938281728742,-0.3124821193381564,1.490670748914069,-1.4679592759211006,-0.41998901581553155,True,False,False,False,False,False,False
0.9203524526512936,0.49310198393414617,-0.6107723288930231,0.05776467849952115,1.4335801260394252,-0.41998901581553155,True,False,False,False,True,False,False
0.32550133108527474,2.0214457020946766,-0.8457847159547875,-0.7517691149366086,0.4664003253859165,2.38101465120036,True,False,False,False,False,False,False
-0.5365286840654815,-0.016345922119364028,-0.7653543400923918,0.29733198975747993,-0.500779475267592,-0.41998901581553155,False,True,False,False,False,False,False
0.5120224454746196,-0.016345922119364028,-0.8606574828024429,-0.27453675905999775,-0.500779475267592,2.38101465120036,True,False,False,False,False,False,False
0.09361021589852163,-0.5257938281728742,-0.47550251705230007,0.9941764929355031,0.4664003253859165,2.38101465120036,True,False,False,False,True,False,False
0.9707635646484138,-0.016345922119364028,-0.8179695139384914,2.343542065342811,0.4664003253859165,-0.41998901581553155,True,False,True,True,False,False,False
-0.7129675760554023,-0.016345922119364028,-0.4825536430266847,0.3657453087466298,1.4335801260394252,-0.41998901581553155,True,False,False,False,False,False,False
-0.33488423607700046,1.5119977960411666,0.9298161336836345,-0.3723235168323328,-1.4679592759211006,-0.41998901581553155,False,True,True,False,True,False,False
-0.4004186816732568,1.5119977960411666,0.07310820407401063,2.2858230361604917,1.4335801260394252,-0.41998901581553155,True,False,True,False,False,True,False
-1.47921647841163,-0.016345922119364028,0.09764995806071601,-0.8531158798445656,1.4335801260394252,-0.41998901581553155,False,True,False,False,True,False,False
0.2952546638870026,-0.5257938281728742,0.691319250234744,-0.28718047004232367,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,True,False
0.2599668854890184,-1.0352417342263844,-0.9651293846875244,-0.10930735799323767,-1.4679592759211006,-0.41998901581553155,True,False,False,False,True,False,False
0.0028702143037051815,-0.5257938281728742,0.601567864134355,0.159444614454608,0.4664003253859165,-0.41998901581553155,False,True,False,False,True,False,False
-0.239103123282472,0.49310198393414617,-0.7855797452600264,0.6116366127593341,0.4664003253859165,-0.41998901581553155,True,False,False,False,True,False,False
-1.433846477614222,1.0025498899876564,-0.5761036059533182,2.6053069701483436,-1.4679592759211006,-0.41998901581553155,True,False,False,True,False,False,False
-0.4306653488715289,-1.0352417342263844,-0.6333736424683782,-0.7149059537460379,1.4335801260394252,-0.41998901581553155,True,False,False,False,False,False,False
-0.35000756967613655,-1.0352417342263844,-0.8943381759234303,-1.7499748831726334,0.4664003253859165,-0.41998901581553155,True,False,False,False,True,False,False
-0.8137898000496429,-0.5257938281728742,-0.8138365158621396,0.43655760609720917,0.4664003253859165,-0.41998901581553155,True,False,True,False,True,False,False
-0.16852756648650366,-1.5446896402798946,2.177245709208529,-0.6849489548494491,0.4664003253859165,-0.41998901581553155,False,False,False,False,False,False,False
0.40111799908095513,-0.5257938281728742,-0.07522772386124132,-0.5028784342029288,0.4664003253859165,-0.41998901581553155,False,False,True,False,False,False,False
1.8983280253954264,-0.016345922119364028,-0.35450515416784606,-0.8456627704535411,-1.4679592759211006,-0.41998901581553155,True,False,False,True,False,False,False
0.16922688389420198,-0.016345922119364028,0.43435778939138314,1.7176976703479365,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
0.2549257742893064,0.49310198393414617,0.7014979403689234,-0.6547680434580058,-1.4679592759211006,-0.41998901581553155,True,False,True,False,True,False,False
-0.07778756489168721,1.0025498899876564,-0.8890847317033262,0.4232945646615581,0.4664003253859165,-0.41998901581553155,True,False,True,False,False,False,False
-1.9379575975854242,-0.016345922119364028,0.36579459236533274,0.7395946155260396,-1.4679592759211006,-0.41998901581553155,True,False,False,True,False,False,False
-0.03241756409427899,1.0025498899876564,1.732357037163101,0.43399024056907587,-0.500779475267592,-0.41998901581553155,True,False,False,False,True,False,False
0.05832243750053745,1.0025498899876564,-0.11229586771888067,-0.6212535215587136,-0.500779475267592,2.38101465120036,True,False,True,False,False,False,False
2.4780558133623094,-1.0352417342263844,-0.039268769641887614,-1.6301078853535278,-0.500779475267592,-0.41998901581553155,True,False,True,False,True,False,False
-0.19877423368477581,-0.5257938281728742,1.070465922701105,-1.3609504938683104,-0.500779475267592,-0.41998901581553155,True,False,True,True,False,False,False
0.3002957750867146,0.49310198393414617,0.14940461994301207,-0.21160921429236593,0.4664003253859165,-0.41998901581553155,True,False,True,False,False,False,False
-0.037458675293991016,-1.5446896402798946,4.4371444518538485,0.5408445789841275,-0.500779475267592,-0.41998901581553155,False,True,True,False,False,False,True
-1.1817909176286205,0.49310198393414617,-0.6699692945179626,-0.11649208116435683,0.4664003253859165,2.38101465120036,True,False,False,False,False,True,False
1.1472024566383348,2.5308936081481868,0.8915272960814417,0.07186920405453655,-1.4679592759211006,-0.41998901581553155,True,False,True,False,False,False,False
0.7539957830607968,2.5308936081481868,-0.04386564666296677,0.3709301674096629,-0.500779475267592,2.38101465120036,True,False,False,False,False,False,False
0.794324672658493,-0.5257938281728742,-0.54482337529182,0.5163545478951147,-0.500779475267592,-0.41998901581553155,True,False,True,False,False,False,False
-0.9196531352435953,-1.0352417342263844,1.1749595145197336,-0.8906380225829151,-0.500779475267592,-0.41998901581553155,True,False,True,True,False,False,False
1.40934023902336,0.49310198393414617,4.67281321999466,1.0275075857809821,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
-1.4187231440150858,-0.016345922119364028,-0.9473049112079445,-1.3965098362940884,1.4335801260394252,2.38101465120036,False,False,True,False,True,False,False
0.5876391134703001,0.49310198393414617,1.6338628427087414,2.400597657298505,-0.500779475267592,-0.41998901581553155,True,False,False,False,True,False,False
2.2058358085778598,0.49310198393414617,-0.7769850140440209,-0.013464643227604893,0.4664003253859165,-0.41998901581553155,True,False,False,False,True,False,False
-1.0053520256386996,1.0025498899876564,-0.7743304689457883,-0.38047241400918136,0.4664003253859165,-0.41998901581553155,True,False,False,False,True,False,False
-0.5768575736631777,-1.5446896402798946,-0.9645323972928835,-0.2202730152252812,-0.500779475267592,2.38101465120036,False,False,False,False,False,False,False
0.09361021589852163,2.0214457020946766,1.5893065478912072,-0.5506863882618839,1.4335801260394252,-0.41998901581553155,False,True,False,False,False,False,False
-0.5113231280669214,1.0025498899876564,0.44111304337938845,2.178892358873913,-0.500779475267592,-0.41998901581553155,False,True,False,False,False,False,False
-1.5699564800064465,-1.5446896402798946,-0.9520442624053007,-0.036898802755193916,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
0.06336354870024948,-0.5257938281728742,0.013142663992317075,-1.049775965667745,-1.4679592759211006,2.38101465120036,False,False,False,False,False,False,False
-1.0759275824346681,1.0025498899876564,-0.877736545341515,-1.509882393845422,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
0.47169355587692346,2.5308936081481868,0.4078726764905204,-0.7326571155329804,-0.500779475267592,-0.41998901581553155,True,False,False,False,True,False,False
-0.9297353576430194,-0.5257938281728742,-0.47286977121211854,-1.2998477835400968,-1.4679592759211006,-0.41998901581553155,False,True,True,False,False,False,False
1.5555324638150088,-0.016345922119364028,-0.9538397467398176,-0.83151732214552,-0.500779475267592,-0.41998901581553155,False,True,False,False,False,False,True
-0.7936253552507947,0.49310198393414617,0.7908729601934489,-1.2494475714459738,1.4335801260394252,2.38101465120036,True,False,False,True,False,False,False
-0.32984312487728845,-0.016345922119364028,-0.1437559791865943,-0.44972905421106985,1.4335801260394252,-0.41998901581553155,True,False,False,False,False,True,False
0.8144891174573411,-1.5446896402798946,0.499713943072128,0.9863020772876875,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-1.2473253632248769,-1.5446896402798946,0.13381085888505856,-0.5266221426278426,2.400759926692934,-0.41998901581553155,True,False,True,False,False,False,True
0.22467910709103425,-0.016345922119364028,-0.42828746781605986,-0.38881270223664777,1.4335801260394252,-0.41998901581553155,True,False,False,False,False,False,True
1.3135591262288315,-1.5446896402798946,0.2121814276501741,-0.8680958078681568,0.4664003253859165,-0.41998901581553155,False,False,False,False,False,False,False
-1.6254087032032787,-0.5257938281728742,-0.9927982724030237,-0.2539844968229082,-0.500779475267592,2.38101465120036,True,False,False,True,False,False,False
0.17930910629362604,-0.5257938281728742,-0.5856833192382498,2.099709105186865,-1.4679592759211006,-0.41998901581553155,False,True,True,False,True,False,False
0.2549257742893064,-0.5257938281728742,0.522287353518853,-1.2047853826015171,0.4664003253859165,-0.41998901581553155,False,True,True,False,False,False,False
0.784242450259069,0.49310198393414617,0.45672111813354055,0.07828070298235962,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
-1.252366474424589,-0.016345922119364028,1.213514496231972,-0.14021946737802035,-1.4679592759211006,-0.41998901581553155,False,True,False,False,True,False,False
-1.3380653648196934,-0.5257938281728742,-0.04743807475650582,-0.4536547857814183,1.4335801260394252,-0.41998901581553155,True,False,False,False,False,False,False
0.5221046678740437,-0.5257938281728742,1.891656537896703,2.6673893712879315,-1.4679592759211006,-0.41998901581553155,True,False,False,False,False,False,False
0.2952546638870026,-0.5257938281728742,-0.17813903323856836,-1.122177983314595,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
0.2498846630895944,-1.5446896402798946,-0.301964548576128,0.19023897018984984,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
0.34566577588412284,1.5119977960411666,-0.784480863757881,1.04634416272944,-0.500779475267592,2.38101465120036,False,True,False,False,False,False,False
-0.6928031312565542,1.0025498899876564,0.5267982988460362,0.11120694098367391,0.4664003253859165,-0.41998901581553155,False,False,False,False,False,False,False
0.2297202182907463,0.49310198393414617,0.19011310739096524,0.06952795050963789,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
0.2902135526872906,2.5308936081481868,-0.379734883708477,-0.09542692038113602,0.4664003253859165,-0.41998901581553155,False,True,True,False,False,True,False
-0.7230497984548263,2.5308936081481868,-0.9152157603965893,-0.7439406814096527,0.4664003253859165,-0.41998901581553155,True,False,True,True,False,False,False
1.8781635805965784,-0.5257938281728742,-0.8712794538932436,-1.5810730129457071,0.4664003253859165,-0.41998901581553155,False,True,True,False,False,False,False
0.47169355587692346,-0.5257938281728742,-0.8842738622201999,0.4309411860074262,2.400759926692934,-0.41998901581553155,True,False,False,False,False,False,False
-1.2069964736271808,3.040341514201697,-0.5288810257857501,-0.5116044527660643,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,True,False
0.6582146702662683,1.0025498899876564,-0.8318118531748266,-1.30236564996844,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
-0.9851875808398516,1.0025498899876564,0.9980325885903548,0.08793237400224961,-0.500779475267592,-0.41998901581553155,True,False,False,True,False,False,False
0.789283561458781,1.0025498899876564,1.3275062391191035,-1.0389072296680293,1.4335801260394252,-0.41998901581553155,True,False,False,False,False,False,False
1.1623257902374708,0.49310198393414617,0.968689115515794,-0.43132177164810015,0.4664003253859165,-0.41998901581553155,False,True,True,False,True,False,False
-0.8339542448484909,-0.5257938281728742,-0.05315051190452962,-1.175404461935761,1.4335801260394252,-0.41998901581553155,True,False,True,False,False,False,False
0.9657224534487019,1.5119977960411666,-0.08514597824119666,1.0829395812230447,0.4664003253859165,-0.41998901581553155,False,True,False,False,False,False,False
0.41120022148037916,0.49310198393414617,1.2457725159166908,-0.556009064608486,-0.500779475267592,-0.41998901581553155,False,True,False,False,False,False,False
0.8245713398567652,2.0214457020946766,-0.4775847117305777,0.2242322062384774,0.4664003253859165,-0.41998901581553155,True,False,False,True,False,False,False
1.9084102477948506,0.49310198393414617,-0.9424405766073716,-1.3001189913703997,-1.4679592759211006,-0.41998901581553155,True,False,False,False,True,False,False
-0.25422645688160805,-1.5446896402798946,-0.3614013935786193,-0.41524721538836823,0.4664003253859165,-0.41998901581553155,False,True,False,False,False,False,False
-0.7633786880525225,2.0214457020946766,-0.18730055935089096,-0.49974689102613795,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
-0.8994886904447472,-1.5446896402798946,-0.19695969860730703,-0.7418299304421001,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
-0.8289131336487788,-1.0352417342263844,-0.8317797967190933,-1.2091650187763694,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-0.08282867609139924,0.49310198393414617,0.5480668785026652,0.3635932478288336,-0.500779475267592,2.38101465120036,True,False,False,False,False,False,False
0.3406246646844108,0.49310198393414617,0.33129598417320283,-0.8026577621962476,0.4664003253859165,-0.41998901581553155,False,False,True,True,False,False,False
0.2750902190881545,0.49310198393414617,-0.7422660502668524,1.2438669600663046,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
0.8296124510564772,1.0025498899876564,-0.19293977151899153,0.9540980707287627,1.4335801260394252,-0.41998901581553155,True,False,True,False,True,False,False
0.007911325503417206,4.059237326308717,0.5810720892743483,-0.18696622682033798,-0.500779475267592,-0.41998901581553155,True,False,True,False,True,False,False
1.4597513510204803,-0.016345922119364028,-1.0000698827874621,-0.7584168781696699,0.4664003253859165,-0.41998901581553155,False,True,True,False,True,False,False
-0.26934979048074414,-0.5257938281728742,-0.6806035667750672,-1.4881923167499993,-1.4679592759211006,2.38101465120036,False,True,False,False,True,False,False
2.7401935957473347,-0.016345922119364028,-0.35823771782576136,0.9544822026099177,0.4664003253859165,-0.41998901581553155,True,False,False,True,False,False,False
0.6279680030679963,-1.5446896402798946,0.8885761389262606,-0.5762879642656339,1.4335801260394252,-0.41998901581553155,True,False,False,False,False,False,False
-0.869242023246475,-0.016345922119364028,0.623868953301381,-0.29492336194716384,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-1.086009804834092,1.5119977960411666,-0.8414234889337452,-0.4328229540401603,0.4664003253859165,2.38101465120036,True,False,True,False,False,False,False
0.4817757782763475,-1.0352417342263844,-0.37599094592355603,-1.204636261633322,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-0.22902090088304794,-1.0352417342263844,-0.6383681666847907,0.41547815880913136,0.4664003253859165,-0.41998901581553155,False,False,False,False,True,False,False
0.7136668934631006,-1.5446896402798946,-0.48590183422148386,-0.43927296274046435,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
0.47169355587692346,-0.016345922119364028,-0.21669525145622867,2.707578893929223,0.4664003253859165,-0.41998901581553155,True,False,False,False,False,False,False
-0.07778756489168721,-0.016345922119364028,-0.30422913866961376,-1.3537596923660231,0.4664003253859165,-0.41998901581553155,False,True,True,False,False,False,False
-0.859159800847051,-1.0352417342263844,-0.8526443181399112,1.2393475503712597,-1.4679592759211006,-0.41998901581553155,True,False,False,True,False,False,False
-1.5296275904087502,1.5119977960411666,-0.8759388722341274,0.6364954515961776,0.4664003253859165,-0.41998901581553155,True,False,False,True,False,False,False
-0.4558709048700891,0.49310198393414617,-0.8659529270694956,0.33678303171544655,-0.500779475267592,-0.41998901581553155,True,False,False,True,False,False,False
0.8598591182547494,-0.016345922119364028,0.8642987999825602,-1.2529728019179325,1.4335801260394252,-0.41998901581553155,True,False,True,False,False,False,True
0.2095557734918982,0.49310198393414617,-0.9874345163216358,-0.11630321200119727,-0.500779475267592,2.38101465120036,False,True,False,False,True,False,False
-1.262448696824013,-0.016345922119364028,-0.7778862162236705,-0.8808807407646689,-0.500779475267592,-0.41998901581553155,True,False,False,False,False,False,False
0.16922688389420198,1.5119977960411666,2.1666891118098826,-0.4865826806668111,-0.500779475267592,-0.41998901581553155,True,False,True,False,False,False,False
