network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,protocol_type_TCP,protocol_type_UDP,encryption_used_DES,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown,anomaly,is_suspicious
-0.1937331224850637,0.4931019839341461,0.9518543713009332,-1.6443307720918312,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-1.1212975832320764,2.021445702094677,-0.5574469959518737,1.017492475276889,0.4664003253859165,-0.4199890158155315,True,False,False,True,False,False,False,1,False
-1.2120375848268927,1.0025498899876564,-0.0347882172147152,1.1791019786678985,-0.500779475267592,-0.4199890158155315,False,True,False,False,False,False,False,1,False
0.8144891174573411,-0.5257938281728742,0.5348363496347233,0.694684518377721,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,True,False,1,False
1.3639702382259518,1.0025498899876564,0.4644846016018854,-1.1038232918670197,0.4664003253859165,2.38101465120036,False,False,False,False,False,False,False,1,False
-0.0777875648916872,0.4931019839341461,1.2458411732912666,0.592444317735251,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
1.006051343046398,1.0025498899876564,0.8061076588114833,-0.7426463320583324,2.400759926692934,-0.4199890158155315,True,False,True,False,False,False,False,1,False
0.3607891094832589,3.040341514201697,0.2791091703512318,-0.94194736219375,-0.500779475267592,-0.4199890158155315,True,False,True,False,False,False,False,1,False
-0.65751535285857,-1.5446896402798946,0.3974924039282054,0.436403710219081,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.3607891094832589,1.0025498899876564,0.6676867895458319,-0.7108954875749424,-1.4679592759211006,-0.4199890158155315,True,False,False,True,False,False,False,1,False
1.5454502414155846,-0.5257938281728742,0.8427406679013516,1.6697191003417973,-1.4679592759211006,-0.4199890158155315,True,False,False,False,False,False,True,1,False
-0.042499786493703,-0.016345922119364,-0.5655646088172955,-0.3808509040609993,-0.500779475267592,-0.4199890158155315,True,False,False,True,False,False,False,1,False
1.5706557974141448,1.5119977960411666,0.5405701055293057,1.8083817179737944,0.4664003253859165,-0.4199890158155315,False,True,True,False,False,False,False,1,False
-2.200095379970449,1.0025498899876564,2.0231978469601133,1.0226226887029308,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.8245713398567652,-0.5257938281728742,-0.7381497267238156,-1.2743881323308512,-1.4679592759211006,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.0835279934990975,0.4931019839341461,-0.957631968029426,0.0265048840373459,-0.500779475267592,-0.4199890158155315,True,False,True,True,False,False,False,1,False
-0.3046375688787283,0.4931019839341461,-0.9314776358440348,0.0864408787725695,-0.500779475267592,-0.4199890158155315,False,True,True,False,False,False,False,1,False
0.0885691046988096,1.5119977960411666,-0.7594669716788996,0.6540256614675077,-1.4679592759211006,-0.4199890158155315,False,True,False,False,False,False,False,1,False
-2.0085331543813925,-0.5257938281728742,1.5584418919252052,-0.6957315263477231,0.4664003253859165,-0.4199890158155315,True,False,False,True,False,False,False,1,False
-0.2239797896833359,0.4931019839341461,-0.87000626526902,-1.2506689420761388,0.4664003253859165,-0.4199890158155315,True,False,True,False,True,False,False,1,False
0.3557479982835469,0.4931019839341461,0.39243361363295,0.8493986968592006,0.4664003253859165,2.38101465120036,True,False,True,False,False,False,False,1,False
1.4849569070190405,1.0025498899876564,1.0444037544505231,-0.8561819425022624,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.5264464616660574,1.0025498899876564,1.127890732784802,1.5770896854843235,-1.4679592759211006,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.8188309112493548,-1.0352417342263844,-0.4595385505993597,-0.0330336752635954,-0.500779475267592,-0.4199890158155315,False,True,False,True,False,False,False,1,False
-0.5113231280669214,-0.5257938281728742,-0.3124821193381564,1.490670748914069,-1.4679592759211006,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.9203524526512936,0.4931019839341461,-0.6107723288930231,0.0577646784995211,1.4335801260394252,-0.4199890158155315,True,False,False,False,True,False,False,1,False
0.3255013310852747,2.021445702094677,-0.8457847159547875,-0.7517691149366086,0.4664003253859165,2.38101465120036,True,False,False,False,False,False,False,1,False
-0.5365286840654815,-0.016345922119364,-0.7653543400923918,0.2973319897574799,-0.500779475267592,-0.4199890158155315,False,True,False,False,False,False,False,1,False
0.5120224454746196,-0.016345922119364,-0.8606574828024429,-0.2745367590599977,-0.500779475267592,2.38101465120036,True,False,False,False,False,False,False,1,False
0.0936102158985216,-0.5257938281728742,-0.4755025170523,0.9941764929355033,0.4664003253859165,2.38101465120036,True,False,False,False,True,False,False,1,False
0.9707635646484138,-0.016345922119364,-0.8179695139384914,2.343542065342811,0.4664003253859165,-0.4199890158155315,True,False,True,True,False,False,False,1,False
-0.7129675760554023,-0.016345922119364,-0.4825536430266847,0.3657453087466298,1.4335801260394252,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.3348842360770004,1.5119977960411666,0.9298161336836344,-0.3723235168323328,-1.4679592759211006,-0.4199890158155315,False,True,True,False,True,False,False,1,False
-0.4004186816732568,1.5119977960411666,0.0731082040740106,2.285823036160492,1.4335801260394252,-0.4199890158155315,True,False,True,False,False,True,False,1,False
-1.47921647841163,-0.016345922119364,0.097649958060716,-0.8531158798445656,1.4335801260394252,-0.4199890158155315,False,True,False,False,True,False,False,1,False
0.2952546638870026,-0.5257938281728742,0.691319250234744,-0.2871804700423236,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,True,False,1,False
0.2599668854890184,-1.0352417342263844,-0.9651293846875244,-0.1093073579932376,-1.4679592759211006,-0.4199890158155315,True,False,False,False,True,False,False,1,False
0.0028702143037051,-0.5257938281728742,0.601567864134355,0.159444614454608,0.4664003253859165,-0.4199890158155315,False,True,False,False,True,False,False,1,False
-0.239103123282472,0.4931019839341461,-0.7855797452600264,0.6116366127593341,0.4664003253859165,-0.4199890158155315,True,False,False,False,True,False,False,1,False
-1.433846477614222,1.0025498899876564,-0.5761036059533182,2.605306970148344,-1.4679592759211006,-0.4199890158155315,True,False,False,True,False,False,False,1,False
-0.4306653488715289,-1.0352417342263844,-0.6333736424683782,-0.7149059537460379,1.4335801260394252,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.3500075696761365,-1.0352417342263844,-0.8943381759234303,-1.7499748831726334,0.4664003253859165,-0.4199890158155315,True,False,False,False,True,False,False,1,False
-0.8137898000496429,-0.5257938281728742,-0.8138365158621396,0.4365576060972091,0.4664003253859165,-0.4199890158155315,True,False,True,False,True,False,False,1,False
-0.1685275664865036,-1.5446896402798946,2.177245709208529,-0.6849489548494491,0.4664003253859165,-0.4199890158155315,False,False,False,False,False,False,False,1,False
0.4011179990809551,-0.5257938281728742,-0.0752277238612413,-0.5028784342029288,0.4664003253859165,-0.4199890158155315,False,False,True,False,False,False,False,1,False
1.8983280253954264,-0.016345922119364,-0.354505154167846,-0.8456627704535411,-1.4679592759211006,-0.4199890158155315,True,False,False,True,False,False,False,1,False
0.1692268838942019,-0.016345922119364,0.4343577893913831,1.7176976703479363,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.2549257742893064,0.4931019839341461,0.7014979403689234,-0.6547680434580058,-1.4679592759211006,-0.4199890158155315,True,False,True,False,True,False,False,1,False
-0.0777875648916872,1.0025498899876564,-0.8890847317033262,0.4232945646615581,0.4664003253859165,-0.4199890158155315,True,False,True,False,False,False,False,1,False
-1.937957597585424,-0.016345922119364,0.3657945923653327,0.7395946155260396,-1.4679592759211006,-0.4199890158155315,True,False,False,True,False,False,False,1,False
-0.0324175640942789,1.0025498899876564,1.732357037163101,0.4339902405690758,-0.500779475267592,-0.4199890158155315,True,False,False,False,True,False,False,1,False
0.0583224375005374,1.0025498899876564,-0.1122958677188806,-0.6212535215587136,-0.500779475267592,2.38101465120036,True,False,True,False,False,False,False,1,False
2.4780558133623094,-1.0352417342263844,-0.0392687696418876,-1.6301078853535278,-0.500779475267592,-0.4199890158155315,True,False,True,False,True,False,False,1,False
-0.1987742336847758,-0.5257938281728742,1.070465922701105,-1.3609504938683104,-0.500779475267592,-0.4199890158155315,True,False,True,True,False,False,False,1,False
0.3002957750867146,0.4931019839341461,0.149404619943012,-0.2116092142923659,0.4664003253859165,-0.4199890158155315,True,False,True,False,False,False,False,1,False
-0.037458675293991,-1.5446896402798946,4.4371444518538485,0.5408445789841275,-0.500779475267592,-0.4199890158155315,False,True,True,False,False,False,True,-1,True
-1.1817909176286203,0.4931019839341461,-0.6699692945179626,-0.1164920811643568,0.4664003253859165,2.38101465120036,True,False,False,False,False,True,False,1,False
1.1472024566383348,2.5308936081481868,0.8915272960814417,0.0718692040545365,-1.4679592759211006,-0.4199890158155315,True,False,True,False,False,False,False,1,False
0.7539957830607968,2.5308936081481868,-0.0438656466629667,0.3709301674096629,-0.500779475267592,2.38101465120036,True,False,False,False,False,False,False,1,False
0.794324672658493,-0.5257938281728742,-0.54482337529182,0.5163545478951147,-0.500779475267592,-0.4199890158155315,True,False,True,False,False,False,False,1,False
-0.9196531352435952,-1.0352417342263844,1.1749595145197336,-0.8906380225829151,-0.500779475267592,-0.4199890158155315,True,False,True,True,False,False,False,1,False
1.40934023902336,0.4931019839341461,4.67281321999466,1.027507585780982,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-1.4187231440150858,-0.016345922119364,-0.9473049112079444,-1.3965098362940884,1.4335801260394252,2.38101465120036,False,False,True,False,True,False,False,-1,True
0.5876391134703001,0.4931019839341461,1.6338628427087414,2.400597657298505,-0.500779475267592,-0.4199890158155315,True,False,False,False,True,False,False,1,False
2.20583580857786,0.4931019839341461,-0.7769850140440209,-0.0134646432276048,0.4664003253859165,-0.4199890158155315,True,False,False,False,True,False,False,1,False
-1.0053520256386996,1.0025498899876564,-0.7743304689457883,-0.3804724140091813,0.4664003253859165,-0.4199890158155315,True,False,False,False,True,False,False,1,False
-0.5768575736631777,-1.5446896402798946,-0.9645323972928836,-0.2202730152252812,-0.500779475267592,2.38101465120036,False,False,False,False,False,False,False,1,False
0.0936102158985216,2.021445702094677,1.5893065478912072,-0.5506863882618839,1.4335801260394252,-0.4199890158155315,False,True,False,False,False,False,False,1,False
-0.5113231280669214,1.0025498899876564,0.4411130433793884,2.178892358873913,-0.500779475267592,-0.4199890158155315,False,True,False,False,False,False,False,1,False
-1.5699564800064465,-1.5446896402798946,-0.9520442624053008,-0.0368988027551939,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.0633635487002494,-0.5257938281728742,0.013142663992317,-1.049775965667745,-1.4679592759211006,2.38101465120036,False,False,False,False,False,False,False,1,False
-1.075927582434668,1.0025498899876564,-0.877736545341515,-1.509882393845422,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.4716935558769234,2.5308936081481868,0.4078726764905204,-0.7326571155329804,-0.500779475267592,-0.4199890158155315,True,False,False,False,True,False,False,1,False
-0.9297353576430194,-0.5257938281728742,-0.4728697712121185,-1.2998477835400968,-1.4679592759211006,-0.4199890158155315,False,True,True,False,False,False,False,1,False
1.5555324638150088,-0.016345922119364,-0.9538397467398176,-0.83151732214552,-0.500779475267592,-0.4199890158155315,False,True,False,False,False,False,True,1,False
-0.7936253552507947,0.4931019839341461,0.7908729601934489,-1.2494475714459738,1.4335801260394252,2.38101465120036,True,False,False,True,False,False,False,1,False
-0.3298431248772884,-0.016345922119364,-0.1437559791865943,-0.4497290542110698,1.4335801260394252,-0.4199890158155315,True,False,False,False,False,True,False,1,False
0.8144891174573411,-1.5446896402798946,0.499713943072128,0.9863020772876876,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-1.2473253632248769,-1.5446896402798946,0.1338108588850585,-0.5266221426278426,2.400759926692934,-0.4199890158155315,True,False,True,False,False,False,True,1,False
0.2246791070910342,-0.016345922119364,-0.4282874678160598,-0.3888127022366477,1.4335801260394252,-0.4199890158155315,True,False,False,False,False,False,True,1,False
1.3135591262288315,-1.5446896402798946,0.2121814276501741,-0.8680958078681568,0.4664003253859165,-0.4199890158155315,False,False,False,False,False,False,False,1,False
-1.625408703203279,-0.5257938281728742,-0.9927982724030237,-0.2539844968229082,-0.500779475267592,2.38101465120036,True,False,False,True,False,False,False,1,False
0.179309106293626,-0.5257938281728742,-0.5856833192382498,2.099709105186865,-1.4679592759211006,-0.4199890158155315,False,True,True,False,True,False,False,1,False
0.2549257742893064,-0.5257938281728742,0.522287353518853,-1.2047853826015171,0.4664003253859165,-0.4199890158155315,False,True,True,False,False,False,False,1,False
0.784242450259069,0.4931019839341461,0.4567211181335405,0.0782807029823596,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-1.252366474424589,-0.016345922119364,1.213514496231972,-0.1402194673780203,-1.4679592759211006,-0.4199890158155315,False,True,False,False,True,False,False,1,False
-1.3380653648196934,-0.5257938281728742,-0.0474380747565058,-0.4536547857814183,1.4335801260394252,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.5221046678740437,-0.5257938281728742,1.891656537896703,2.6673893712879315,-1.4679592759211006,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.2952546638870026,-0.5257938281728742,-0.1781390332385683,-1.122177983314595,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.2498846630895944,-1.5446896402798946,-0.301964548576128,0.1902389701898498,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.3456657758841228,1.5119977960411666,-0.784480863757881,1.04634416272944,-0.500779475267592,2.38101465120036,False,True,False,False,False,False,False,1,False
-0.6928031312565542,1.0025498899876564,0.5267982988460362,0.1112069409836739,0.4664003253859165,-0.4199890158155315,False,False,False,False,False,False,False,1,False
0.2297202182907463,0.4931019839341461,0.1901131073909652,0.0695279505096378,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.2902135526872906,2.5308936081481868,-0.379734883708477,-0.095426920381136,0.4664003253859165,-0.4199890158155315,False,True,True,False,False,True,False,1,False
-0.7230497984548263,2.5308936081481868,-0.9152157603965893,-0.7439406814096527,0.4664003253859165,-0.4199890158155315,True,False,True,True,False,False,False,1,False
1.8781635805965784,-0.5257938281728742,-0.8712794538932436,-1.5810730129457071,0.4664003253859165,-0.4199890158155315,False,True,True,False,False,False,False,1,False
0.4716935558769234,-0.5257938281728742,-0.8842738622201999,0.4309411860074262,2.400759926692934,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-1.2069964736271808,3.040341514201697,-0.5288810257857501,-0.5116044527660643,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,True,False,1,False
0.6582146702662683,1.0025498899876564,-0.8318118531748266,-1.30236564996844,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.9851875808398516,1.0025498899876564,0.9980325885903548,0.0879323740022496,-0.500779475267592,-0.4199890158155315,True,False,False,True,False,False,False,1,False
0.789283561458781,1.0025498899876564,1.3275062391191037,-1.0389072296680293,1.4335801260394252,-0.4199890158155315,True,False,False,False,False,False,False,1,False
1.1623257902374708,0.4931019839341461,0.968689115515794,-0.4313217716481001,0.4664003253859165,-0.4199890158155315,False,True,True,False,True,False,False,1,False
-0.8339542448484909,-0.5257938281728742,-0.0531505119045296,-1.175404461935761,1.4335801260394252,-0.4199890158155315,True,False,True,False,False,False,False,1,False
0.965722453448702,1.5119977960411666,-0.0851459782411966,1.082939581223045,0.4664003253859165,-0.4199890158155315,False,True,False,False,False,False,False,1,False
0.4112002214803791,0.4931019839341461,1.2457725159166908,-0.556009064608486,-0.500779475267592,-0.4199890158155315,False,True,False,False,False,False,False,1,False
0.8245713398567652,2.021445702094677,-0.4775847117305777,0.2242322062384774,0.4664003253859165,-0.4199890158155315,True,False,False,True,False,False,False,1,False
1.9084102477948504,0.4931019839341461,-0.9424405766073716,-1.3001189913703997,-1.4679592759211006,-0.4199890158155315,True,False,False,False,True,False,False,1,False
-0.254226456881608,-1.5446896402798946,-0.3614013935786193,-0.4152472153883682,0.4664003253859165,-0.4199890158155315,False,True,False,False,False,False,False,1,False
-0.7633786880525225,2.021445702094677,-0.1873005593508909,-0.4997468910261379,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.8994886904447472,-1.5446896402798946,-0.196959698607307,-0.7418299304421001,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.8289131336487788,-1.0352417342263844,-0.8317797967190933,-1.2091650187763694,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.0828286760913992,0.4931019839341461,0.5480668785026652,0.3635932478288336,-0.500779475267592,2.38101465120036,True,False,False,False,False,False,False,1,False
0.3406246646844108,0.4931019839341461,0.3312959841732028,-0.8026577621962476,0.4664003253859165,-0.4199890158155315,False,False,True,True,False,False,False,1,False
0.2750902190881545,0.4931019839341461,-0.7422660502668524,1.2438669600663046,-0.500779475267592,-0.4199890158155315,True,False,False,False,False,False,False,1,False
0.8296124510564772,1.0025498899876564,-0.1929397715189915,0.9540980707287628,1.4335801260394252,-0.4199890158155315,True,False,True,False,True,False,False,1,False
0.0079113255034172,4.059237326308717,0.5810720892743483,-0.1869662268203379,-0.500779475267592,-0.4199890158155315,True,False,True,False,True,False,False,1,False
1.4597513510204805,-0.016345922119364,-1.000069882787462,-0.7584168781696699,0.4664003253859165,-0.4199890158155315,False,True,True,False,True,False,False,1,False
-0.2693497904807441,-0.5257938281728742,-0.6806035667750672,-1.4881923167499993,-1.4679592759211006,2.38101465120036,False,True,False,False,True,False,False,-1,True
2.7401935957473347,-0.016345922119364,-0.3582377178257613,0.9544822026099176,0.4664003253859165,-0.4199890158155315,True,False,False,True,False,False,False,1,False
0.6279680030679963,-1.5446896402798946,0.8885761389262606,-0.5762879642656339,1.4335801260394252,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.869242023246475,-0.016345922119364,0.623868953301381,-0.2949233619471638,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-1.086009804834092,1.5119977960411666,-0.8414234889337452,-0.4328229540401603,0.4664003253859165,2.38101465120036,True,False,True,False,False,False,False,1,False
0.4817757782763475,-1.0352417342263844,-0.375990945923556,-1.204636261633322,0.4664003253859165,-0.4199890158155315,True,False,False,False,False,False,False,1,False
-0.2290209008830479,-1.0352417342263844,-0.6383681666847907,0.4154781588091313,0.4664003253859165,-0.4199890158155315,False,False,False,False,True,False,False,1,False
